Date,Cash,Holdings,Total Assets,PnL
2006-06-09,880721.3940597326,127376.73033761978,1008098.1243973523,8098.124397352338
2006-06-12,879515.6425836533,126440.19820472598,1005955.8407883793,5955.840788379312
2006-06-13,877716.1379787773,126959.49885368347,1004675.6368324608,4675.636832460761
2006-06-14,875041.4495878369,130185.50993511081,1005226.9595229477,5226.959522947669
2006-06-15,872910.267094478,135268.41440337896,1008178.681497857,8178.681497856975
2006-06-16,872693.9640318006,134773.6577092409,1007467.6217410415,7467.621741041541
2006-06-19,871970.2795549482,133832.23144984245,1005802.5110047907,5802.511004790664
2006-06-20,871116.1541226953,134385.79413068295,1005501.9482533783,5501.948253378272
2006-06-21,870229.5463515371,136806.362362504,1007035.9087140411,7035.908714041114
2006-06-22,869591.0488620847,136532.00862944126,1006123.057491526,6123.057491526008
2006-06-23,868882.9087956995,137739.70604932308,1006622.6148450226,6622.614845022559
2006-06-26,868605.1483949274,137624.85564625263,1006230.00404118,6230.004041180015
2006-06-27,867872.8218728155,136809.59270906448,1004682.41458188,4682.414581879973
2006-06-28,866972.6119035333,137735.59214955568,1004708.204053089,4708.204053089023
2006-06-29,866117.4166542143,141893.46205967665,1008010.8787138909,8010.87871389091
2006-06-30,866054.0245987028,141561.2396621704,1007615.2642608732,7615.2642608731985
2006-07-03,865991.0870066732,142372.08703505993,1008363.1740417331,8363.174041733146
2006-07-05,865452.2193995565,141227.71050584316,1006679.9299053997,6679.92990539968
2006-07-06,864859.1485367864,142092.68491393328,1006951.8334507197,6951.833450719714
2006-07-07,864304.7169271559,141329.2914159298,1005634.0083430856,5634.008343085647
2006-07-10,863648.9577122778,142280.801371634,1005929.7590839118,5929.7590839117765
2006-07-11,863359.711608395,142488.9209522009,1005848.6325605959,5848.63256059587
2006-07-12,862681.6407341808,141176.69777828455,1003858.3385124654,3858.338512465358
2006-07-13,861827.6551287025,139697.21160054207,1001524.8667292446,1524.8667292445898
2006-07-14,860813.1768097728,138967.36981099844,999780.5466207713,-219.45337922871113
2006-07-17,859432.4117467254,139440.0610459447,998872.4727926701,-1127.5272073298693
2006-07-18,857983.0819339603,140022.30503314734,998005.3869671077,-1994.6130328923464
2006-07-19,856556.7814085335,146032.34166109562,1002589.1230696291,2589.123069629073
2006-07-20,856429.486950621,144100.54318636656,1000530.0301369876,530.030136987567
2006-07-21,856070.132372722,143886.77381044626,999956.9061831683,-43.093816831707954
2006-07-24,855563.3111935705,147369.4281809926,1002932.7393745631,2932.739374563098
2006-07-25,855464.8447977155,148932.78022181988,1004397.6250195354,4397.625019535422
2006-07-26,855308.7343004793,149034.48437440395,1004343.2186748832,4343.218674883246
2006-07-27,854980.7136280388,148070.81730014086,1003051.5309281796,3051.5309281796217
2006-07-28,854602.9287164062,151443.94311755896,1006046.8718339652,6046.871833965182
2006-07-31,854467.153625831,151807.84655052423,1006275.0001763552,6275.000176355243
2006-08-01,854332.1142700762,150169.73336654902,1004501.8476366252,4501.847636625171
2006-08-02,854122.659210667,152014.08423233032,1006136.7434429973,6136.743442997336
2006-08-03,853953.308859691,154416.16434013844,1008369.4731998295,8369.47319982946
2006-08-04,853820.4949773401,154900.78567880392,1008721.280656144,8721.280656144023
2006-08-07,853671.6432226747,154212.2062152624,1007883.8494379371,7883.8494379371405
2006-08-08,853504.7657378763,152451.06965065002,1005955.8353885263,5955.8353885263205
2006-08-09,853324.8496885151,150788.35275238752,1004113.2024409026,4113.202440902591
2006-08-10,853074.8970893472,152249.79256880283,1005324.6896581501,5324.689658150077
2006-08-11,852947.7817636579,151580.56997138262,1004528.3517350405,4528.3517350405455
2006-08-14,852687.4567171186,152119.3989111185,1004806.8556282371,4806.855628237128
2006-08-15,852568.4150487036,154923.07644325495,1007491.4914919585,7491.491491958499
2006-08-16,852540.0819557756,157873.23663043976,1010413.3185862154,10413.318586215377
2006-08-17,852540.0819557756,158837.65054762363,1011377.7325033993,11377.732503399253
2006-08-18,852540.0819557756,159331.21901893616,1011871.3009747118,11871.300974711776
2006-08-21,852540.0819557756,157822.136746943,1010362.2187027186,10362.218702718616
2006-08-22,852540.0819557756,158200.31714069843,1010740.399096474,10740.399096474051
2006-08-23,852520.8201593012,156785.91510683298,1009306.7352661341,9306.735266134143
2006-08-24,852492.1995166391,157029.4784156084,1009521.6779322475,9521.67793224752
2006-08-25,852463.4047900289,157143.40416520834,1009606.8089552373,9606.80895523727
2006-08-28,852327.4799491018,158940.2228244543,1011267.7027735561,11267.702773556113
2006-08-29,852289.4088584036,159549.98785948753,1011839.3967178911,11839.396717891097
2006-08-30,852289.4088584036,159823.29504203796,1012112.7039004415,12112.703900441527
2006-08-31,852251.9162970632,160780.15724390745,1013032.0735409707,13032.073540970683
2006-09-01,852149.3577581495,161524.90901952982,1013674.2667776793,13674.266777679324
2006-09-05,852147.0227581114,161724.01153707504,1013871.0342951864,13871.0342951864
2006-09-06,852119.5341449827,159323.04654878378,1011442.5806937665,11442.580693766475
2006-09-07,852025.986636743,159228.6319015026,1011254.6185382456,11254.618538245559
2006-09-08,851972.6807294935,160656.83273255825,1012629.5134620517,12629.51346205175
2006-09-11,851893.9739688486,161492.5719962716,1013386.5459651202,13386.545965120196
2006-09-12,851625.9738677591,165233.0733036399,1016859.047171399,16859.047171398997
2006-09-13,851398.1754664034,166251.50446373224,1017649.6799301356,17649.679930135608
2006-09-14,851322.8085821718,166702.34388929605,1018025.1524714679,18025.152471467853
2006-09-15,851161.607720241,168362.9470307827,1019524.5547510237,19524.55475102365
2006-09-18,850984.6721399873,168081.1293616295,1019065.8015016168,19065.801501616836
2006-09-19,850931.3750504106,167333.25053811073,1018264.6255885214,18264.62558852136
2006-09-20,850809.4899014086,168023.10686922073,1018832.5967706293,18832.596770629287
2006-09-21,850666.5475042909,166276.68274992704,1016943.230254218,16943.230254217982
2006-09-22,850623.8263777345,166583.409178257,1017207.2355559915,17207.23555599153
2006-09-25,850540.8077181429,169128.74537688494,1019669.5530950278,19669.553095027804
2006-09-26,850435.6184381098,170086.0715226531,1020521.6899607629,20521.68996076286
2006-09-27,850385.716494903,169418.65952795744,1019804.3760228604,19804.376022860408
2006-09-28,850370.9464944452,169747.4648116827,1020118.4113061279,20118.411306127906
2006-09-29,850356.1564944834,168335.32595688105,1018691.4824513644,18691.482451364398
2006-10-02,850341.486494407,167904.23894935846,1018245.7254437655,18245.72544376552
2006-10-03,850285.7686132044,168196.064512074,1018481.8331252784,18481.833125278354
2006-10-04,850180.3325408548,170416.72107201815,1020597.053612873,20597.05361287296
2006-10-05,850084.4132064432,171592.4701091051,1021676.8833155483,21676.8833155483
2006-10-06,850032.0465863794,170983.77936398983,1021015.8259503692,21015.82595036924
2006-10-09,849960.6173738092,172258.20315003395,1022218.8205238432,22218.82052384317
2006-10-10,849909.4100898355,173057.3335467577,1022966.7436365932,22966.743636593223
2006-10-11,849858.072924003,172621.5806005001,1022479.6535245031,22479.653524503112
2006-10-12,849807.5175565332,175107.70530295372,1024915.2228594869,24915.222859486938
2006-10-13,849771.3043836206,174934.021825552,1024705.3262091726,24705.326209172606
2006-10-16,849709.8040155023,175569.34098100662,1025279.144996509,25279.144996508956
2006-10-17,849673.2313645929,174403.75352346897,1024076.9848880619,24076.98488806188
2006-10-18,849622.4060100168,174903.65202987194,1024526.0580398887,24526.05803988874
2006-10-19,849570.644024238,174842.61370670795,1024413.257730946,24413.257730945945
2006-10-20,849556.7064822763,174522.7721889019,1024079.4786711782,24079.47867117822
2006-10-23,849461.9521106333,175516.6111086607,1024978.563219294,24978.563219293952
2006-10-24,849458.2612775415,175228.01440262794,1024686.2756801695,24686.275680169463
2006-10-25,849431.5425370783,175942.0475103855,1025373.5900474638,25373.590047463775
2006-10-26,849341.9465659708,177822.03762722015,1027163.9841931909,27163.984193190932
2006-10-27,849264.8658445925,176482.44973254204,1025747.3155771345,25747.31557713449
2006-10-30,849241.8992372602,176663.60216271877,1025905.501399979,25905.501399978995
2006-10-31,849188.8813644499,176426.60987067223,1025615.4912351221,25615.491235122085
2006-11-01,849113.0930822939,174873.47075629234,1023986.5638385862,23986.56383858621
2006-11-02,849000.6853345484,174825.54335856438,1023826.2286931127,23826.22869311273
2006-11-03,848927.386582002,174230.20396739244,1023157.5905493945,23157.59054939449
2006-11-06,848790.9103256315,176232.22779238224,1025023.1381180137,25023.13811801374
2006-11-07,848770.0803257078,176393.77932286263,1025163.8596485704,25163.85964857042
2006-11-08,848661.3997627348,176598.80486667156,1025260.2046294063,25260.204629406333
2006-11-09,848524.2219291776,175872.13351261616,1024396.3554417938,24396.3554417938
2006-11-10,848261.0164538473,178018.06014490128,1026279.0765987486,26279.076598748565
2006-11-13,848099.2063056082,179052.02142095566,1027151.2277265638,27151.22772656381
2006-11-14,847943.4559508413,182697.39802730083,1030640.8539781421,30640.853978142142
2006-11-15,847943.4559508413,183964.2769818306,1031907.7329326719,31907.732932671905
2006-11-16,847943.4559508413,184620.7434489727,1032564.199399814,32564.19939981401
2006-11-17,847943.4559508413,184032.0672006607,1031975.523151502,31975.523151502013
2006-11-20,847943.4559508413,184012.09609031677,1031955.5520411581,31955.55204115808
2006-11-21,847943.4559508413,184377.87043201923,1032321.3263828605,32321.32638286054
2006-11-22,847943.4559508413,185254.87377905846,1033198.3297298998,33198.329729899764
2006-11-24,847943.4559508413,184518.33133351803,1032461.7872843593,32461.787284359336
2006-11-27,847943.4559508413,181068.9808422327,1029012.436793074,29012.43679307401
2006-11-28,847896.8769866079,181315.05246031284,1029211.9294469208,29211.929446920753
2006-11-29,847874.3503466696,182492.90440917015,1030367.2547558397,30367.254755839705
2006-11-30,847874.3503466696,184387.26065135002,1032261.6109980196,32261.610998019576
2006-12-01,847851.9904643148,184468.8017835617,1032320.7922478765,32320.792247876525
2006-12-04,847781.8445750326,187091.72568380833,1034873.5702588409,34873.57025884092
2006-12-05,847734.4740267843,189418.00868070126,1037152.4827074856,37152.48270748556
2006-12-06,847682.7048424333,189939.32618904114,1037622.0310314745,37622.03103147447
2006-12-07,847678.9795917124,188567.17701494694,1036246.1566066593,36246.15660665929
2006-12-08,847643.9573629946,188530.77389526367,1036174.7312582582,36174.73125825822
2006-12-11,847604.2992516607,188913.95828151703,1036518.2575331777,36518.25753317773
2006-12-12,847521.1000276655,188212.57515144348,1035733.675179109,35733.67517910898
2006-12-13,847426.5807241052,188460.4609348774,1035887.0416589826,35887.041658982635
2006-12-14,847383.3148697466,189607.01865899563,1036990.3335287422,36990.333528742194
2006-12-15,847340.1931027025,189221.43743526936,1036561.6305379719,36561.630537971854
2006-12-18,847277.1318148226,189173.39670288563,1036450.5285177082,36450.52851770818
2006-12-19,847205.9200552553,188912.21208322048,1036118.1321384758,36118.132138475776
2006-12-20,847111.3420871347,189237.3809787035,1036348.7230658382,36348.72306583822
2006-12-21,846959.9294131845,188524.8069962263,1035484.7364094108,35484.736409410834
2006-12-22,846649.4345768541,187587.29501760006,1034236.7295944542,34236.72959445417
2006-12-26,846185.1174434274,188826.99510800838,1035012.1125514358,35012.11255143583
2006-12-27,845892.470907554,190875.46762800217,1036767.9385355562,36767.9385355562
2006-12-28,845711.6922377199,190951.0100171566,1036662.7022548765,36662.702254876494
2006-12-29,845537.7278307527,190280.20514547825,1035817.932976231,35817.93297623098
2007-01-03,845471.7297671884,189200.31681966782,1034672.0465868562,34672.046586856246
2007-01-04,845372.9852870554,189645.04093039036,1035018.0262174457,35018.02621744573
2007-01-05,845204.6539500803,189001.1953151226,1034205.8492652029,34205.84926520288
2007-01-08,844981.1583965868,188939.1471400261,1033920.3055366129,33920.30553661287
2007-01-09,844719.8882826418,189464.8534936905,1034184.7417763323,34184.74177633226
2007-01-10,844402.6497133821,190365.98253047466,1034768.6322438568,34768.63224385679
2007-01-11,844105.8981011957,191949.38880300522,1036055.2869042009,36055.28690420091
2007-01-12,843817.6225327104,193424.20033490658,1037241.822867617,37241.82286761701
2007-01-16,843619.6753715128,193872.9836423397,1037492.6590138525,37492.65901385248
2007-01-17,843426.7212155908,194953.2978758812,1038380.019091472,38380.01909147203
2007-01-18,843242.2937069982,193930.16695171595,1037172.4606587142,37172.460658714175
2007-01-19,843147.2960852236,195475.40010499954,1038622.6961902231,38622.6961902231
2007-01-22,843071.2279976457,194200.57089734077,1037271.7988949865,37271.79889498651
2007-01-23,842976.8601435274,195666.62548696995,1038643.4856304973,38643.48563049734
2007-01-24,842885.9261511415,197697.08554005623,1040583.0116911978,40583.01169119775
2007-01-25,842845.615620479,194865.46231472492,1037711.0779352039,37711.07793520391
2007-01-26,842770.1970051378,195046.23238152266,1037816.4293866605,37816.42938666046
2007-01-29,841869.3193534464,196252.23807924986,1038121.5574326962,38121.55743269622
2007-01-30,840948.2262509912,198352.1285944581,1039300.3548454493,39300.35484544933
2007-01-31,840030.5607493967,202376.85252547264,1042407.4132748693,42407.41327486932
2007-02-01,839859.8662990183,204400.6904025674,1044260.5567015857,44260.55670158565
2007-02-02,839808.8813851923,205730.6783581376,1045539.5597433299,45539.55974332988
2007-02-05,839757.9577993006,205782.5295225978,1045540.4873218983,45540.48732189834
2007-02-06,839674.061749801,206469.92040717602,1046143.982156977,46143.98215697706
2007-02-07,839637.5526517481,207114.6104016304,1046752.1630533785,46752.16305337846
2007-02-08,839601.4739459604,206673.88089370728,1046275.3548396677,46275.35483966768
2007-02-09,839551.9945434183,205034.24438494444,1044586.2389283627,44586.23892836273
2007-02-12,839504.2151616663,204131.51651501656,1043635.7316766828,43635.73167668283
2007-02-13,839365.9261277765,205818.8866173029,1045184.8127450794,45184.8127450794
2007-02-14,839272.960890159,207956.36693918705,1047229.3278293461,47229.32782934606
2007-02-15,839258.1308902353,208719.14929807186,1047977.2801883072,47977.280188307166
2007-02-16,839243.1908906549,208979.2159125805,1048222.4068032354,48222.40680323541
2007-02-20,839151.3392289728,210425.91280031204,1049577.2520292848,49577.252029284835
2007-02-21,839090.5404628366,210253.45551472902,1049343.9959775656,49343.995977565646
2007-02-22,839051.7085422128,209682.118830204,1048733.8273724169,48733.827372416854
2007-02-23,839016.0211843103,207657.60840564966,1046673.62958996,46673.62958995998
2007-02-26,838924.6011861414,207603.55610585213,1046528.1572919935,46528.1572919935
2007-02-27,838799.9273465723,200434.2305932641,1039234.1579398364,39234.15793983638
2007-02-28,836551.0810774416,203586.42622417212,1040137.5073016137,40137.50730161369
2007-03-01,835712.2185696214,204537.16931211948,1040249.3878817409,40249.38788174093
2007-03-02,835083.2812050432,202697.93966197968,1037781.2208670229,37781.22086702287
2007-03-05,833313.5770464987,201480.41860842705,1034793.9956549257,34793.995654925704
2007-03-06,830132.4407408684,207257.7768059373,1037390.2175468057,37390.21754680574
